Data_Escala_de_Tempo;cod_aneel_tb_referenciacegusina_Usina;cod_nucleoaneel_tb_referenciacegusina_Usina;Data_Dica;dsc_estado;id_subsistema;nom_tipousinasite;nom_usina2;Período_Exibido_GE;Selecione_Tipo_de_GE_Simp_4
29/01/2018 16:00:00;UTE.FL.RS.030666-5.01;030666-5;29/1/2018 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008024
29/01/2018 17:00:00;UTE.FL.RS.030666-5.01;030666-5;29/1/2018 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006311
29/01/2018 18:00:00;UTE.FL.RS.030666-5.01;030666-5;29/1/2018 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008527
29/01/2018 19:00:00;UTE.FL.RS.030666-5.01;030666-5;29/1/2018 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008891
29/01/2018 20:00:00;UTE.FL.RS.030666-5.01;030666-5;29/1/2018 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008839
29/01/2018 21:00:00;UTE.FL.RS.030666-5.01;030666-5;29/1/2018 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009125
29/01/2018 22:00:00;UTE.FL.RS.030666-5.01;030666-5;29/1/2018 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008059
29/01/2018 23:00:00;UTE.FL.RS.030666-5.01;030666-5;29/1/2018 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007757
30/01/2018 00:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008471
30/01/2018 01:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009625
30/01/2018 02:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007878
30/01/2018 03:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007412
30/01/2018 04:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007535
30/01/2018 05:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00805
30/01/2018 06:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007763
30/01/2018 07:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00885
30/01/2018 08:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008373
30/01/2018 09:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008711
30/01/2018 10:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009103
30/01/2018 11:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.011792
30/01/2018 12:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.011253
30/01/2018 13:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009966
30/01/2018 14:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008985
30/01/2018 15:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010543
30/01/2018 16:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010226
30/01/2018 17:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009596
30/01/2018 18:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.012132
30/01/2018 19:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.012128
30/01/2018 20:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009267
30/01/2018 21:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010431
30/01/2018 22:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009457
30/01/2018 23:00:00;UTE.FL.RS.030666-5.01;030666-5;30/1/2018 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007809
31/01/2018 00:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010078
31/01/2018 01:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008385
31/01/2018 02:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00735
31/01/2018 03:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00742
31/01/2018 04:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007037
31/01/2018 05:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008794
31/01/2018 06:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.002691
31/01/2018 07:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.001884
31/01/2018 08:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007269
31/01/2018 09:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005864
31/01/2018 10:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008238
31/01/2018 11:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010992
31/01/2018 12:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006491
31/01/2018 13:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010916
31/01/2018 14:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.015417
31/01/2018 15:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.015792
31/01/2018 16:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.022138
31/01/2018 17:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.011204
31/01/2018 18:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010856
31/01/2018 19:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.011157
31/01/2018 20:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.003659
31/01/2018 21:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006923
31/01/2018 22:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005346
31/01/2018 23:00:00;UTE.FL.RS.030666-5.01;030666-5;31/1/2018 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008167
01/02/2018 00:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005247
01/02/2018 01:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004067
01/02/2018 02:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00259
01/02/2018 03:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/02/2018 04:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/02/2018 05:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;4e-06
01/02/2018 06:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;2.7e-05
01/02/2018 07:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;2e-06
01/02/2018 08:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/02/2018 09:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;1e-06
01/02/2018 10:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0
01/02/2018 11:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;2e-05
01/02/2018 12:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.000723
01/02/2018 13:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.002092
01/02/2018 14:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.003436
01/02/2018 15:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.003306
01/02/2018 16:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.013485
01/02/2018 17:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.020403
01/02/2018 18:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.015411
01/02/2018 19:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009494
01/02/2018 20:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006138
01/02/2018 21:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.002921
01/02/2018 22:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004743
01/02/2018 23:00:00;UTE.FL.RS.030666-5.01;030666-5;1/2/2018 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004977
02/02/2018 00:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.003257
02/02/2018 01:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004113
02/02/2018 02:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00865
02/02/2018 03:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010963
02/02/2018 04:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009924
02/02/2018 05:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.011389
02/02/2018 06:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.011258
02/02/2018 07:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.012529
02/02/2018 08:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010577
02/02/2018 09:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.013592
02/02/2018 10:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.012767
02/02/2018 11:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.01058
02/02/2018 12:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008976
02/02/2018 13:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.011034
02/02/2018 14:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010804
02/02/2018 15:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.012399
02/02/2018 16:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.013215
02/02/2018 17:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010196
02/02/2018 18:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008431
02/02/2018 19:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008376
02/02/2018 20:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006882
02/02/2018 21:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00562
02/02/2018 22:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004466
02/02/2018 23:00:00;UTE.FL.RS.030666-5.01;030666-5;2/2/2018 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010629
03/02/2018 00:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005662
03/02/2018 01:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00537
03/02/2018 02:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005343
03/02/2018 03:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006876
03/02/2018 04:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005215
03/02/2018 05:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006145
03/02/2018 06:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00312
03/02/2018 07:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00529
03/02/2018 08:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004693
03/02/2018 09:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007243
03/02/2018 10:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007135
03/02/2018 11:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008181
03/02/2018 12:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008514
03/02/2018 13:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009045
03/02/2018 14:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006062
03/02/2018 15:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005416
03/02/2018 16:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006805
03/02/2018 17:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00834
03/02/2018 18:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008494
03/02/2018 19:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009442
03/02/2018 20:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009071
03/02/2018 21:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00857
03/02/2018 22:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006728
03/02/2018 23:00:00;UTE.FL.RS.030666-5.01;030666-5;3/2/2018 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009836
04/02/2018 00:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.0078
04/02/2018 01:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006397
04/02/2018 02:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006811
04/02/2018 03:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004829
04/02/2018 04:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005414
04/02/2018 05:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007454
04/02/2018 06:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006585
04/02/2018 07:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006907
04/02/2018 08:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005073
04/02/2018 09:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.003117
04/02/2018 10:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004502
04/02/2018 11:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004762
04/02/2018 12:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005861
04/02/2018 13:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005443
04/02/2018 14:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006263
04/02/2018 15:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.005697
04/02/2018 16:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.004885
04/02/2018 17:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006998
04/02/2018 18:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006651
04/02/2018 19:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 19:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006364
04/02/2018 20:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 20:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006396
04/02/2018 21:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 21:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007005
04/02/2018 22:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 22:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007454
04/02/2018 23:00:00;UTE.FL.RS.030666-5.01;030666-5;4/2/2018 23:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006244
05/02/2018 00:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 0:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.00361
05/02/2018 01:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 1:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.003477
05/02/2018 02:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 2:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.006737
05/02/2018 03:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 3:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007532
05/02/2018 04:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 4:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007102
05/02/2018 05:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 5:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.008076
05/02/2018 06:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 6:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007935
05/02/2018 07:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 7:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.009732
05/02/2018 08:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 8:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.007132
05/02/2018 09:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 9:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.014065
05/02/2018 10:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 10:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.016443
05/02/2018 11:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 11:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.0162
05/02/2018 12:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 12:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.016854
05/02/2018 13:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 13:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.017583
05/02/2018 14:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 14:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.014115
05/02/2018 15:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 15:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.01308
05/02/2018 16:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 16:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.013196
05/02/2018 17:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 17:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.012297
05/02/2018 18:00:00;UTE.FL.RS.030666-5.01;030666-5;5/2/2018 18:00;RIO GRANDE DO SUL;Sul;Térmica; CMPC;5;0.010956
